geneid	mean_length	median_length	polya_reads_num	count
PH02Gene14552	98.49	65.38	12	17
PH02Gene15371	47.12	47.12	1	1
PH02Gene12209	180.69	182.13	3	4
PH02Gene11020	126.75	126.23	7	7
PH02Gene18975	80.99	61.34	5	5
PH02Gene44954	102.89	86.0	7	10
PH02Gene43588	68.69	65.56	1363	1901
PH02Gene44517	95.47	93.36	39	50
PH02Gene22241	55.67	48.18	5	6
PH02Gene02859	36.74	36.74	1	1
PH02Gene27385	100.19	69.07	5	6
PH02Gene16531	81.28	86.94	16	21
PH02Gene14229	85.01	86.66	86	130
PH02Gene46809	74.26	71.71	21	32
PH02Gene13178	117.25	108.45	30	47
PH02Gene12486	95.8	97.97	3	4
PH02Gene46970	161.5	168.4	10	13
PH02Gene21610	113.61	105.24	13	16
PH02Gene30164	78.82	60.5	11	15
PH02Gene27780	143.22	143.22	2	5
PH02Gene04319	51.7	51.7	2	2
PH02Gene25003	105.19	110.9	8	10
PH02Gene04741	138.94	107.1	3	4
PH02Gene34463	102.72	95.83	9	14
PH02Gene11416	77.13	52.04	20	30
PH02Gene17856	118.84	119.88	6	8
PH02Gene25667	50.23	40.48	9	13
PH02Gene12455	60.65	53.94	14	18
PH02Gene02037	86.47	86.46	2	4
PH02Gene33473	134.84	152.95	4	9
PH02Gene40027	59.81	59.81	1	1
PH02Gene19616	73.21	73.97	22	35
PH02Gene38543	184.83	195.69	10	13
PH02Gene04010	82.21	82.21	1	1
PH02Gene23471	118.92	105.57	6	8
PH02Gene35830	78.96	74.31	10	11
PH02Gene37793	17.27	17.27	1	1
PH02Gene36446	99.34	92.54	4	4
PH02Gene23310	61.86	75.32	4	6
PH02Gene04103	106.77	96.28	45	63
PH02Gene06364	90.38	90.38	1	2
PH02Gene14020	92.29	64.08	13	21
PH02Gene19440	100.39	84.29	19	27
PH02Gene46376	68.59	63.8	8	15
PH02Gene23215	113.18	113.61	3	6
PH02Gene13958	91.42	78.52	10	16
PH02Gene08369	56.03	56.03	1	1
PH02Gene19885	153.67	153.67	1	3
PH02Gene49753	80.56	60.32	8	11
PH02Gene08560	15.23	15.23	1	2
PH02Gene01643	86.45	71.97	6	9
PH02Gene08550	97.21	80.99	46	62
PH02Gene35674	83.33	83.33	2	5
PH02Gene13949	86.85	72.52	53	70
PH02Gene12395	70.79	68.48	59	80
PH02Gene22040	68.5	63.67	6	7
PH02Gene09765	51.85	49.28	4	7
PH02Gene31717	108.24	128.81	9	10
PH02Gene42799	114.4	115.31	17	26
PH02Gene10430	66.3	61.22	43	68
PH02Gene02265	103.48	90.38	68	97
PH02Gene47878	146.63	139.97	24	31
PH02Gene21259	63.23	40.37	3	7
PH02Gene38033	172.48	177.17	4	5
PH02Gene04852	55.78	55.78	1	2
PH02Gene45375	111.03	113.44	3	3
PH02Gene13607	62.87	61.21	1114	1619
PH02Gene41354	80.14	81.47	22	29
PH02Gene49102	52.25	52.31	17	25
PH02Gene08356	84.69	87.58	20	24
PH02Gene44706	92.49	89.78	5	10
PH02Gene09558	72.67	66.96	4	4
PH02Gene33635	146.57	135.71	12	22
PH02Gene45676	121.36	119.65	49	74
PH02Gene26567	97.97	97.98	2	3
PH02Gene01994	109.91	111.84	74	108
PH02Gene15672	39.62	39.62	2	2
PH02Gene17785	78.88	71.44	8	11
PH02Gene36242	66.49	60.08	246	352
PH02Gene13908	78.69	76.18	226	324
PH02Gene43859	108.37	100.78	21	30
PH02Gene21700	114.09	108.22	7	9
PH02Gene09184	86.09	83.64	22	26
PH02Gene44996	60.12	51.72	59	75
PH02Gene36649	44.09	44.09	2	2
PH02Gene43726	65.51	52.63	113	161
PH02Gene43039	30.89	28.43	3	3
PH02Gene06355	54.18	64.21	6	9
PH02Gene05131	115.64	124.63	9	13
PH02Gene30698	70.95	83.45	4	5
PH02Gene20655	72.68	76.73	17	26
PH02Gene29828	116.4	120.12	8	10
PH02Gene19854	50.48	46.39	94	132
PH02Gene06242	96.24	102.39	16	25
PH02Gene10206	80.52	79.67	9	12
PH02Gene02538	101.1	111.4	12	18
PH02Gene45340	111.49	120.04	6	8
PH02Gene22657	77.56	70.97	42	60
PH02Gene32356	74.76	67.93	11	14
PH02Gene29496	111.47	102.1	31	55
PH02Gene34117	130.93	130.93	1	2
PH02Gene08392	58.78	51.98	16	20
PH02Gene04403	175.58	175.58	1	1
PH02Gene49535	90.36	92.54	3	3
PH02Gene46820	163.21	157.52	3	4
PH02Gene05124	76.16	62.88	42	64
PH02Gene18176	38.48	44.37	3	5
PH02Gene08738	66.43	63.82	7	11
PH02Gene44992	157.81	174.67	3	4
PH02Gene07183	77.99	73.5	18	23
PH02Gene36348	68.62	60.37	96	148
PH02Gene11991	112.23	113.46	4	4
PH02Gene13363	69.9	60.44	43	58
PH02Gene09976	92.69	81.07	15	29
PH02Gene23381	93.62	83.06	23	31
PH02Gene24641	88.3	87.08	3	9
PH02Gene03117	83.37	83.37	2	2
PH02Gene36434	61.66	56.1	9	18
PH02Gene26449	102.72	102.72	1	1
PH02Gene44775	33.35	35.69	5	5
PH02Gene40461	72.35	72.35	2	2
PH02Gene32138	70.78	64.24	26	40
PH02Gene44863	115.91	94.38	31	42
PH02Gene38233	127.05	93.18	16	20
PH02Gene32100	69.64	65.93	38	52
PH02Gene26958	116.08	120.54	6	11
PH02Gene48752	67.28	66.85	13	18
PH02Gene02666	70.07	62.08	85	127
PH02Gene27360	30.99	33.11	3	4
PH02Gene30051	96.39	93.92	4	10
PH02Gene15103	106.99	83.23	17	22
PH02Gene04894	75.97	75.97	1	1
PH02Gene23205	62.2	56.96	37	49
PH02Gene07557	79.91	65.27	39	53
PH02Gene28245	64.94	60.7	20	22
PH02Gene12913	142.27	126.0	5	6
PH02Gene31335	153.75	153.76	2	2
PH02Gene27063	110.5	146.77	3	3
PH02Gene37067	108.74	131.78	3	3
PH02Gene07596	81.07	86.76	4	4
PH02Gene23130	83.73	82.17	35	49
PH02Gene19569	71.75	70.93	13	27
PH02Gene13151	58.24	58.24	1	1
PH02Gene37131	68.99	74.93	12	16
PH02Gene00391	80.14	54.17	20	23
PH02Gene05961	69.81	70.43	17	23
PH02Gene28532	94.22	90.89	5	8
PH02Gene44348	84.23	75.1	42	68
PH02Gene36608	65.57	72.5	5	11
PH02Gene38790	71.67	58.57	63	83
PH02Gene38204	84.46	82.56	21	32
PH02Gene15068	72.47	62.5	72	106
PH02Gene00451	100.28	100.28	2	2
PH02Gene32326	62.45	63.94	59	106
PH02Gene15724	121.32	110.68	11	17
PH02Gene18438	89.6	75.84	18	24
PH02Gene23316	63.52	63.52	1	1
PH02Gene19468	73.77	71.43	20	24
PH02Gene08868	112.65	93.96	37	63
PH02Gene35787	82.99	68.33	18	29
PH02Gene21213	111.93	111.93	2	5
PH02Gene35535	114.5	114.5	2	3
PH02Gene43001	82.47	84.56	21	29
PH02Gene25989	145.94	118.9	16	19
PH02Gene22007	300.75	300.75	2	3
PH02Gene01478	99.73	93.87	17	27
PH02Gene10139	78.95	73.78	75	109
PH02Gene15836	69.44	61.72	108	154
PH02Gene19544	61.24	70.63	13	16
PH02Gene13198	70.3	66.37	195	300
PH02Gene06707	70.63	80.79	5	7
PH02Gene13204	127.21	121.98	6	8
PH02Gene10883	29.93	29.93	1	1
PH02Gene29986	66.59	60.61	18	24
PH02Gene51146	75.02	79.22	6	12
PH02Gene24880	118.55	90.53	35	48
PH02Gene38750	59.62	71.31	12	24
PH02Gene24103	65.63	59.46	35	48
PH02Gene23988	60.15	68.35	11	16
PH02Gene46247	79.15	86.74	25	31
PH02Gene23515	86.13	76.93	90	144
PH02Gene21062	157.61	157.61	1	2
PH02Gene41707	54.44	54.44	1	1
PH02Gene31549	145.79	110.32	8	13
PH02Gene40793	85.04	76.37	8	14
PH02Gene09336	115.27	115.27	1	1
PH02Gene06752	113.03	88.61	7	8
PH02Gene28956	174.53	201.43	3	4
PH02Gene32601	58.74	58.74	2	3
PH02Gene26252	35.82	35.82	1	1
PH02Gene47453	47.14	51.04	4	7
PH02Gene37052	105.03	105.44	10	14
PH02Gene08815	143.3	140.48	14	23
PH02Gene46513	53.42	49.7	195	290
PH02Gene09121	74.34	75.04	23	28
PH02Gene25945	76.23	76.23	1	1
PH02Gene13403	76.71	75.6	4	9
PH02Gene50201	181.08	243.92	3	4
PH02Gene41514	101.66	90.67	141	199
PH02Gene07783	82.15	68.73	20	30
PH02Gene18297	65.29	58.02	20	33
PH02Gene00770	125.22	115.7	19	27
PH02Gene11000	97.53	66.08	17	31
PH02Gene03017	76.31	76.31	1	3
PH02Gene00059	67.64	67.97	44	57
PH02Gene20150	126.92	128.71	7	9
PH02Gene07234	106.02	106.5	12	16
PH02Gene19597	125.0	125.0	1	3
PH02Gene43202	66.15	66.15	1	2
PH02Gene15689	176.46	181.06	15	18
PH02Gene17560	53.46	39.88	20	36
PH02Gene43274	122.4	116.1	14	22
PH02Gene35295	55.62	71.73	3	4
PH02Gene27620	131.23	138.32	3	6
PH02Gene48666	93.71	80.0	7	9
PH02Gene35661	141.71	132.02	4	7
PH02Gene25150	41.62	41.62	2	3
PH02Gene49036	86.54	73.92	11	16
PH02Gene36661	67.78	54.65	12	19
PH02Gene06546	67.62	67.62	1	1
PH02Gene30448	44.53	42.81	3	3
PH02Gene01453	102.05	88.04	26	36
PH02Gene20313	99.81	99.81	1	1
PH02Gene01203	45.19	45.19	2	2
PH02Gene07729	109.09	108.5	4	9
PH02Gene14351	83.93	82.78	40	70
PH02Gene01264	87.6	80.94	7	17
PH02Gene39086	74.42	69.19	24	40
PH02Gene18100	98.5	72.26	12	14
PH02Gene01147	99.39	96.44	8	9
PH02Gene31425	78.89	75.42	49	72
PH02Gene05651	116.41	67.87	11	14
PH02Gene43251	124.82	99.44	3	5
PH02Gene33025	118.57	118.57	1	1
PH02Gene27679	82.35	77.29	13	19
PH02Gene39971	51.61	44.96	27	41
PH02Gene12300	225.89	225.89	1	3
PH02Gene21468	88.08	89.73	8	11
PH02Gene18477	61.63	61.63	2	3
PH02Gene49808	81.17	81.17	2	4
PH02Gene23508	74.01	68.94	10	15
PH02Gene04621	88.23	93.74	5	6
PH02Gene11025	76.72	77.5	8	9
PH02Gene44755	76.46	71.72	75	103
PH02Gene38065	84.02	90.76	4	9
PH02Gene21788	97.08	84.21	54	81
PH02Gene44539	95.64	94.64	13	16
PH02Gene06155	54.6	53.79	5	6
PH02Gene24315	156.59	148.89	6	8
PH02Gene45316	61.38	61.38	1	1
PH02Gene28356	165.23	187.33	5	9
PH02Gene19226	72.96	72.96	1	2
PH02Gene12626	54.0	54.0	2	2
PH02Gene39979	179.4	138.89	5	6
PH02Gene39374	184.16	184.16	1	1
PH02Gene05414	68.36	68.23	18	23
PH02Gene27218	93.37	78.8	10	14
PH02Gene39723	102.2	111.86	10	14
PH02Gene03471	74.02	82.16	4	4
PH02Gene30815	105.25	92.53	6	13
PH02Gene44196	153.46	153.46	2	3
PH02Gene07743	128.39	132.26	3	5
PH02Gene29284	107.49	101.02	6	9
PH02Gene45428	67.83	67.83	2	3
PH02Gene24801	158.24	158.24	1	1
PH02Gene37220	74.55	84.59	4	6
PH02Gene40827	78.64	65.54	13	24
PH02Gene11428	100.0	103.0	8	14
PH02Gene29601	103.28	105.37	10	12
PH02Gene29467	96.79	88.38	29	43
PH02Gene09841	50.89	49.98	8	10
PH02Gene44241	75.01	66.5	3	4
PH02Gene45314	90.31	96.92	7	8
PH02Gene32656	88.63	80.02	28	33
PH02Gene06211	92.41	92.41	1	1
PH02Gene38472	40.62	40.62	2	3
PH02Gene18663	92.83	94.7	3	4
PH02Gene41136	69.01	64.87	12	18
PH02Gene19329	133.08	130.76	24	28
PH02Gene31963	111.28	93.28	24	35
PH02Gene28807	82.22	76.68	48	75
PH02Gene13854	131.23	101.64	8	14
PH02Gene46369	100.26	94.56	44	64
PH02Gene35285	52.1	50.33	3	6
PH02Gene08347	166.68	166.68	2	5
PH02Gene16092	94.61	55.26	6	10
PH02Gene26725	160.04	160.04	2	2
PH02Gene39850	192.0	271.74	3	5
PH02Gene19149	55.03	55.03	1	1
PH02Gene02192	80.07	80.07	1	1
PH02Gene32605	67.02	67.3	12	17
PH02Gene08509	99.23	102.89	15	19
PH02Gene21114	93.86	84.3	14	22
PH02Gene30071	88.44	94.38	8	12
PH02Gene28582	137.12	129.18	14	21
PH02Gene37217	74.33	72.45	27	39
PH02Gene33465	89.74	81.36	100	128
PH02Gene12725	122.82	117.7	21	27
PH02Gene31999	87.58	62.77	3	5
PH02Gene02476	44.09	44.08	2	3
PH02Gene10913	83.15	81.48	22	36
PH02Gene36591	49.15	44.41	3	3
PH02Gene30630	39.65	25.75	11	14
PH02Gene48024	66.47	58.54	28	49
PH02Gene24274	85.88	85.88	1	4
PH02Gene19819	91.49	81.24	18	26
PH02Gene03828	73.0	73.0	1	2
PH02Gene16810	56.81	51.81	10	18
PH02Gene36473	16.78	16.78	1	2
PH02Gene36686	49.06	44.02	4	7
PH02Gene01128	73.69	70.56	114	163
PH02Gene17520	37.12	37.12	2	2
PH02Gene13506	82.55	85.9	30	41
PH02Gene01710	95.89	96.81	15	24
PH02Gene01707	42.14	42.14	2	3
PH02Gene00973	73.73	61.56	161	236
PH02Gene18024	49.15	42.25	2217	2981
PH02Gene10796	113.97	100.06	38	55
PH02Gene47733	228.75	243.89	10	12
PH02Gene40190	114.26	101.48	6	6
PH02Gene08569	89.49	89.8	5	6
PH02Gene22084	84.57	85.32	8	12
PH02Gene49255	68.59	68.59	1	1
PH02Gene23305	81.45	68.74	6	6
PH02Gene40299	81.5	83.47	28	43
PH02Gene07719	91.23	84.29	19	26
PH02Gene02981	150.98	145.71	14	18
PH02Gene16029	72.69	70.7	14	31
PH02Gene22806	169.86	169.1	123	200
PH02Gene48558	71.7	71.7	2	2
PH02Gene46299	74.66	74.66	1	3
PH02Gene14081	69.76	52.96	14	18
PH02Gene06623	55.04	53.33	265	398
PH02Gene50037	125.03	113.84	61	89
PH02Gene42921	123.4	119.0	10	11
PH02Gene35199	44.76	41.58	6	8
PH02Gene27782	77.55	74.08	54	74
PH02Gene20326	85.17	78.06	6	7
PH02Gene44561	88.13	98.7	27	39
PH02Gene21720	60.47	58.58	4	6
PH02Gene00239	167.51	167.51	1	1
PH02Gene27446	50.47	50.46	2	2
PH02Gene18945	134.76	134.76	2	4
PH02Gene08390	76.33	69.13	137	197
PH02Gene27698	46.38	46.68	4	9
PH02Gene01615	231.42	231.42	1	2
PH02Gene10189	56.82	56.7	15	21
PH02Gene36726	26.19	26.19	1	2
PH02Gene32319	86.76	74.04	6	6
PH02Gene39070	104.54	103.28	22	34
PH02Gene31676	177.9	177.9	2	2
PH02Gene25317	147.91	172.81	4	5
PH02Gene34322	158.87	147.6	4	8
PH02Gene15384	103.51	102.31	39	56
PH02Gene26711	72.88	75.49	24	33
PH02Gene35684	111.08	111.08	1	1
PH02Gene36811	66.65	59.36	244	383
PH02Gene09943	97.33	99.47	10	20
PH02Gene10346	99.36	97.79	37	55
PH02Gene12504	236.65	236.65	1	3
PH02Gene39609	131.89	131.89	1	1
PH02Gene10536	43.87	38.77	6	9
PH02Gene24438	53.16	53.2	17	22
PH02Gene37637	68.0	58.66	355	530
PH02Gene30314	126.1	109.25	7	9
PH02Gene46039	114.0	114.0	1	4
PH02Gene20035	86.84	79.22	67	94
PH02Gene08824	61.23	53.4	128	220
PH02Gene37244	74.31	59.88	14	21
PH02Gene32553	124.52	133.2	10	14
PH02Gene11121	72.14	62.42	36	57
PH02Gene19736	101.33	80.94	12	18
PH02Gene03084	103.98	93.17	12	14
PH02Gene07565	75.83	75.83	2	2
PH02Gene46068	244.29	244.29	1	1
PH02Gene09667	85.03	78.19	4	12
PH02Gene27474	157.82	163.39	4	8
PH02Gene17103	154.54	148.19	15	25
PH02Gene32236	95.65	85.66	10	11
PH02Gene20896	139.78	139.78	1	1
PH02Gene41221	63.55	62.46	6	9
PH02Gene20236	93.64	82.6	15	20
PH02Gene30074	78.58	61.38	66	90
PH02Gene19987	93.46	78.44	26	43
PH02Gene38263	55.69	55.68	2	3
PH02Gene44320	100.97	98.96	7	16
PH02Gene22402	83.37	89.98	18	24
PH02Gene25801	70.54	70.18	6	8
PH02Gene19145	28.35	28.35	1	2
PH02Gene12232	145.9	145.9	1	1
PH02Gene17336	95.86	88.77	226	339
PH02Gene21343	70.57	66.81	31	44
PH02Gene03193	67.28	71.31	3	4
PH02Gene21260	109.65	100.07	30	39
PH02Gene33191	78.4	72.47	142	202
PH02Gene12918	77.94	68.89	7	8
PH02Gene25757	76.59	68.56	142	209
PH02Gene36083	74.11	68.62	21	29
PH02Gene19216	58.81	57.25	40	72
PH02Gene10706	107.6	102.56	83	117
PH02Gene26599	98.6	124.92	3	4
PH02Gene32507	133.56	136.1	8	10
PH02Gene23491	97.49	80.26	30	46
PH02Gene17319	118.78	118.78	1	4
PH02Gene09423	59.4	53.15	13	14
PH02Gene35224	77.14	63.54	5	6
PH02Gene10878	63.47	66.8	8	11
PH02Gene00707	83.53	83.53	1	2
PH02Gene05586	69.9	67.76	12	20
PH02Gene27124	74.14	74.67	51	79
PH02Gene25455	218.19	216.15	3	5
PH02Gene22596	75.35	68.16	6	8
PH02Gene31505	73.86	69.91	13	19
PH02Gene43556	60.89	70.54	6	9
PH02Gene31728	87.36	87.36	2	2
PH02Gene34118	83.7	83.13	16	26
PH02Gene29327	63.47	59.61	31	45
PH02Gene01857	42.27	42.26	2	3
PH02Gene46927	115.15	110.96	18	23
PH02Gene13880	95.03	87.29	7	11
PH02Gene02020	62.19	60.62	24	34
PH02Gene28001	150.38	150.38	1	1
PH02Gene46857	67.03	68.7	83	122
PH02Gene35889	131.66	131.66	1	2
PH02Gene26420	67.85	67.85	2	3
PH02Gene13672	77.25	62.13	3	3
PH02Gene35862	76.29	73.91	11	14
PH02Gene30895	110.99	124.17	11	15
PH02Gene36196	92.12	92.12	1	2
PH02Gene02119	107.18	94.03	21	29
PH02Gene31702	93.73	88.18	21	31
PH02Gene39017	131.61	126.62	16	21
PH02Gene30476	90.77	66.42	10	18
PH02Gene27962	104.08	103.29	3	4
PH02Gene48840	67.79	70.26	8	13
PH02Gene30535	159.46	165.54	8	12
PH02Gene41404	63.44	49.55	40	56
PH02Gene33577	115.21	95.44	45	65
PH02Gene29755	118.33	109.8	6	9
PH02Gene01309	50.49	49.58	3	4
PH02Gene15362	104.96	104.96	1	2
PH02Gene27395	90.9	82.1	8	11
PH02Gene17701	60.2	59.84	28	42
PH02Gene20857	72.81	65.02	18	27
PH02Gene45564	86.03	78.08	7	9
PH02Gene02328	197.77	197.77	2	2
PH02Gene14761	112.58	112.78	6	10
PH02Gene16958	85.33	85.33	1	1
PH02Gene21382	94.11	100.29	3	6
PH02Gene00839	125.03	107.69	20	38
PH02Gene07600	128.94	112.76	17	24
PH02Gene42697	107.18	107.18	2	2
PH02Gene03335	76.47	62.04	5	5
PH02Gene12959	100.36	102.87	3	3
PH02Gene05984	65.38	63.17	46	75
PH02Gene33551	189.01	251.68	3	4
PH02Gene12412	141.07	129.43	10	16
PH02Gene15764	86.7	74.54	18	22
PH02Gene03235	38.45	38.46	2	5
PH02Gene00221	113.54	98.14	15	21
PH02Gene04900	77.36	72.13	16	19
PH02Gene50808	62.43	72.3	3	6
PH02Gene19966	119.29	117.57	3	5
PH02Gene30110	113.69	99.4	13	28
PH02Gene19709	95.58	85.67	52	72
PH02Gene43973	69.13	64.32	16	28
PH02Gene03247	81.02	79.23	159	216
PH02Gene12261	37.62	37.62	1	1
PH02Gene35586	71.55	60.24	73	100
PH02Gene33235	111.8	95.28	35	47
PH02Gene09201	73.53	73.53	1	1
PH02Gene40370	152.45	132.29	7	9
PH02Gene05974	85.55	86.02	6	13
PH02Gene35031	52.65	37.77	23	32
PH02Gene07814	70.84	68.04	844	1147
PH02Gene41383	80.44	81.65	15	18
PH02Gene43616	68.77	60.88	293	435
PH02Gene29837	98.73	106.12	14	20
PH02Gene18564	98.38	98.44	23	33
PH02Gene31571	94.66	89.62	211	302
PH02Gene22087	77.27	75.22	48	75
PH02Gene28335	104.48	96.68	12	42
PH02Gene50050	92.3	73.96	4	6
PH02Gene16168	85.44	77.1	20	25
PH02Gene25876	82.52	79.29	5	6
PH02Gene20629	176.81	176.81	1	1
PH02Gene37057	95.2	101.04	29	38
PH02Gene20675	132.83	123.0	14	23
PH02Gene12230	103.36	87.09	4	10
PH02Gene37047	61.9	53.08	63	84
PH02Gene48100	239.68	244.74	6	9
PH02Gene08508	55.59	46.69	23	30
PH02Gene04322	67.35	62.32	5	6
PH02Gene18065	129.69	116.85	3	5
PH02Gene21607	95.71	92.92	3	4
PH02Gene37289	158.52	158.52	1	1
PH02Gene17815	62.86	70.65	92	136
PH02Gene05362	67.63	70.32	11	19
PH02Gene20288	35.64	35.64	2	3
PH02Gene22891	59.43	62.52	8	12
PH02Gene50910	65.42	52.28	8	9
PH02Gene39993	148.03	140.61	8	11
PH02Gene40068	75.63	66.7	5	9
PH02Gene42228	80.18	73.46	125	179
PH02Gene11073	28.04	28.04	1	1
PH02Gene12547	55.51	50.02	22	33
PH02Gene38360	69.15	67.16	44	63
PH02Gene33024	133.03	109.0	4	4
PH02Gene21397	176.12	174.17	8	16
PH02Gene08070	69.03	65.81	741	1059
PH02Gene12307	81.96	79.19	5	7
PH02Gene34380	158.55	158.55	2	4
PH02Gene49802	65.73	65.73	1	3
PH02Gene29613	68.39	68.39	1	1
PH02Gene22867	72.85	71.37	40	52
PH02Gene15538	75.03	81.75	19	31
PH02Gene16190	84.52	74.87	13	16
PH02Gene30697	92.17	78.9	32	61
PH02Gene41671	115.11	115.11	1	1
PH02Gene29485	176.54	188.32	3	3
PH02Gene20926	22.19	22.19	1	1
PH02Gene28115	142.98	118.85	8	10
PH02Gene19150	97.07	93.84	5	6
PH02Gene20094	104.98	102.5	7	10
PH02Gene39866	102.29	99.86	89	119
PH02Gene32182	144.96	168.02	6	8
PH02Gene14727	89.27	81.04	5	10
PH02Gene16222	82.55	82.55	2	4
PH02Gene25327	62.7	62.48	20	28
PH02Gene09000	53.93	42.73	3	4
PH02Gene41918	91.26	85.56	4	7
PH02Gene10505	48.9	40.25	20	30
PH02Gene19935	127.43	131.23	3	6
PH02Gene06404	88.93	88.6	62	87
PH02Gene43432	57.48	44.15	55	86
PH02Gene00284	154.05	181.83	3	6
PH02Gene07542	59.08	51.41	281	396
PH02Gene10600	96.49	83.5	14	22
PH02Gene26959	181.44	136.21	3	6
PH02Gene39125	36.36	36.36	2	5
PH02Gene39997	75.77	74.17	5	5
PH02Gene10202	84.46	75.85	5	7
PH02Gene42056	129.25	112.9	13	19
PH02Gene38600	88.93	86.27	11	22
PH02Gene03090	59.71	52.93	3	5
PH02Gene14056	111.54	94.28	4	6
PH02Gene25305	67.93	58.67	302	419
PH02Gene07207	79.36	78.2	6	9
PH02Gene13102	119.06	112.28	34	52
PH02Gene26178	39.12	39.12	1	1
PH02Gene48340	91.51	73.3	18	28
PH02Gene45315	69.08	64.94	20	27
PH02Gene14807	137.95	79.81	3	5
PH02Gene17992	120.91	124.62	42	53
PH02Gene50351	240.65	240.65	1	2
PH02Gene39581	62.16	55.46	108	162
PH02Gene39229	92.48	91.85	3	3
PH02Gene22070	67.28	75.92	6	11
PH02Gene26055	106.08	104.5	18	21
PH02Gene33771	90.36	87.77	34	45
PH02Gene02298	90.38	95.78	10	16
PH02Gene11837	53.83	50.85	321	440
PH02Gene49900	90.01	87.33	15	21
PH02Gene05115	86.54	86.54	2	2
PH02Gene37282	86.64	75.27	175	251
PH02Gene15288	107.88	110.19	4	5
PH02Gene13212	59.0	55.96	17	31
PH02Gene07576	96.07	105.72	7	9
PH02Gene04646	84.93	77.17	44	68
PH02Gene29035	65.84	71.51	6	13
PH02Gene07250	78.68	78.7	16	21
PH02Gene35726	99.46	99.46	1	2
PH02Gene33947	144.68	149.78	10	20
PH02Gene46829	7.91	7.91	1	2
PH02Gene28290	84.82	89.71	35	46
PH02Gene09748	126.32	101.36	23	38
PH02Gene45379	69.73	60.78	4	7
PH02Gene22409	83.0	80.77	9	16
PH02Gene28367	111.16	87.12	6	11
PH02Gene05723	31.86	31.86	1	1
PH02Gene02851	105.2	102.9	12	15
PH02Gene08088	107.04	107.77	34	46
PH02Gene05201	107.98	122.45	21	30
PH02Gene23260	89.06	78.61	6	10
PH02Gene31346	61.22	56.07	3	5
PH02Gene16668	117.48	127.64	3	3
PH02Gene04341	141.39	143.03	9	10
PH02Gene09697	76.07	81.37	12	17
PH02Gene02560	71.27	75.7	37	55
PH02Gene05783	123.86	127.3	8	13
PH02Gene07081	94.45	90.66	24	31
PH02Gene14738	172.34	172.34	2	4
PH02Gene42032	73.62	78.31	8	9
PH02Gene04539	86.07	86.07	2	3
PH02Gene37258	71.49	56.58	66	89
PH02Gene46084	29.92	29.92	1	1
PH02Gene30830	96.65	90.64	69	91
PH02Gene48762	115.09	120.86	5	6
PH02Gene30082	68.12	58.22	325	447
PH02Gene17097	140.05	129.61	31	50
PH02Gene02112	129.03	129.03	1	1
PH02Gene49727	83.62	65.76	10	12
PH02Gene15213	87.88	71.41	18	24
PH02Gene31292	178.1	155.61	3	3
PH02Gene31313	210.62	210.62	2	3
PH02Gene38349	79.32	72.66	3	4
PH02Gene47105	268.58	268.58	1	1
PH02Gene37522	261.05	261.05	2	5
PH02Gene30335	85.67	85.68	2	2
PH02Gene09696	117.93	108.05	16	19
PH02Gene37937	74.49	67.83	40	69
PH02Gene36584	130.11	130.11	1	1
PH02Gene14180	107.63	138.21	11	15
PH02Gene22270	111.32	125.19	12	20
PH02Gene04643	85.33	77.52	4	7
PH02Gene34771	111.69	101.54	7	12
PH02Gene22520	61.02	66.44	19	24
PH02Gene43073	92.49	88.82	20	32
PH02Gene03318	107.29	100.62	10	14
PH02Gene36004	141.61	130.62	8	14
PH02Gene24526	126.78	98.25	6	8
PH02Gene42296	56.32	56.32	1	2
PH02Gene05722	202.33	202.33	1	1
PH02Gene21314	79.4	69.5	43	60
PH02Gene15500	65.85	61.3	22	29
PH02Gene08565	139.77	147.19	6	9
PH02Gene36720	62.94	69.1	9	10
PH02Gene00867	99.42	108.62	13	21
PH02Gene17922	62.51	49.54	19	26
PH02Gene17525	109.42	119.17	3	5
PH02Gene49721	61.17	57.04	94	139
PH02Gene16003	94.25	83.86	42	70
PH02Gene21396	115.96	99.1	6	7
PH02Gene02576	193.03	180.56	3	5
PH02Gene08632	139.0	135.48	14	20
PH02Gene30498	75.23	77.33	33	49
PH02Gene06540	117.73	55.64	3	3
PH02Gene50953	56.41	62.34	3	3
PH02Gene03927	30.07	30.07	1	1
PH02Gene43318	54.18	55.56	13	17
PH02Gene49567	105.84	86.08	28	40
PH02Gene18112	114.32	114.32	2	5
PH02Gene42330	100.18	100.18	2	2
PH02Gene06527	197.0	171.26	3	3
PH02Gene26498	95.86	93.06	41	63
PH02Gene45247	96.15	92.48	9	9
PH02Gene06310	72.24	68.92	25	34
PH02Gene18805	50.55	51.78	57	83
PH02Gene03155	107.23	116.32	4	5
PH02Gene35900	62.07	64.65	9	10
PH02Gene44674	50.24	51.03	11	12
PH02Gene44124	73.93	58.13	34	48
PH02Gene31481	64.91	48.68	16	26
PH02Gene16408	162.81	162.8	2	2
PH02Gene22280	178.69	201.23	3	3
PH02Gene08963	85.51	79.47	10	16
PH02Gene45658	79.02	76.2	8	10
PH02Gene17546	93.77	93.76	2	3
PH02Gene29629	94.13	89.2	76	109
PH02Gene33139	72.54	77.42	8	8
PH02Gene35842	64.85	44.72	6	9
PH02Gene39351	85.05	86.94	30	36
PH02Gene10355	89.87	79.81	16	21
PH02Gene20887	83.38	74.9	62	85
PH02Gene10553	74.54	75.57	6	6
