geneid	mean_length	median_length	polya_reads_num	count
PH02Gene14622	85.59	82.4	9	16
PH02Gene43560	126.43	123.51	8	11
PH02Gene21649	79.23	78.76	22	26
PH02Gene19769	123.13	88.74	6	11
PH02Gene30299	138.7	138.82	21	23
PH02Gene14601	89.27	79.66	88	115
PH02Gene22574	103.59	102.96	9	19
PH02Gene16644	79.53	76.19	176	245
PH02Gene06225	101.45	86.54	31	48
PH02Gene11603	72.65	58.55	13	20
PH02Gene45439	92.32	81.68	94	139
PH02Gene49276	204.52	201.32	5	7
PH02Gene13079	83.94	83.94	2	2
PH02Gene42536	115.96	115.96	1	1
PH02Gene32511	120.49	129.22	11	16
PH02Gene47006	149.69	149.69	1	4
PH02Gene03255	93.2	92.92	23	33
PH02Gene29163	89.5	80.4	178	253
PH02Gene06762	89.56	94.8	16	25
PH02Gene01587	103.81	94.11	49	75
PH02Gene16276	144.04	144.04	1	2
PH02Gene23971	76.14	72.22	187	246
PH02Gene02592	140.67	156.74	12	13
PH02Gene36440	77.08	70.1	242	354
PH02Gene40954	135.18	140.42	4	9
PH02Gene01778	110.59	95.6	36	47
PH02Gene24005	109.62	95.89	77	101
PH02Gene00090	69.0	65.91	254	364
PH02Gene15438	57.55	56.2	48	68
PH02Gene31349	145.59	118.32	19	26
PH02Gene22584	109.08	81.56	4	5
PH02Gene02788	69.21	65.28	40	67
PH02Gene25272	203.65	203.65	1	2
PH02Gene33416	84.74	78.44	16	18
PH02Gene06984	95.14	75.38	7	12
PH02Gene27170	98.29	87.85	5	7
PH02Gene21158	105.49	112.65	8	17
PH02Gene47124	200.43	210.08	4	8
PH02Gene18571	103.1	90.58	21	33
PH02Gene35681	218.6	218.6	1	1
PH02Gene12824	172.85	133.68	5	8
PH02Gene36676	99.14	108.44	8	9
PH02Gene33419	148.16	131.48	23	35
PH02Gene39106	54.32	54.32	1	1
PH02Gene44289	177.93	184.32	6	8
PH02Gene29832	51.51	51.51	2	2
PH02Gene48752	96.67	90.22	14	18
PH02Gene47937	85.52	96.96	8	10
PH02Gene09936	74.31	73.88	12	20
PH02Gene44888	108.2	109.9	6	15
PH02Gene10182	122.12	119.38	12	14
PH02Gene09965	63.88	77.42	3	3
PH02Gene03574	162.72	165.06	6	7
PH02Gene50374	147.72	142.78	5	9
PH02Gene38442	111.04	117.52	26	39
PH02Gene30583	127.27	108.61	14	20
PH02Gene42398	28.33	25.02	4	8
PH02Gene46876	158.24	152.26	14	15
PH02Gene05461	88.18	88.18	55	74
PH02Gene45971	91.52	56.67	17	27
PH02Gene45818	128.97	125.98	12	21
PH02Gene25315	116.17	101.65	55	79
PH02Gene24177	55.43	56.04	18	20
PH02Gene46453	74.48	75.76	24	36
PH02Gene35731	115.33	103.86	16	19
PH02Gene42588	95.84	90.58	25	36
PH02Gene33778	140.45	105.9	10	15
PH02Gene12622	81.43	68.3	18	28
PH02Gene04290	95.1	95.39	11	15
PH02Gene47258	57.9	48.18	20	43
PH02Gene06221	79.95	73.94	24	37
PH02Gene42322	108.18	93.4	4	6
PH02Gene42690	186.66	186.66	2	7
PH02Gene50193	79.61	107.04	7	11
PH02Gene40580	251.84	251.84	2	3
PH02Gene11390	64.77	66.36	10	16
PH02Gene46505	79.79	67.62	8	10
PH02Gene01834	141.64	144.63	38	47
PH02Gene27857	86.14	83.16	14	18
PH02Gene47358	176.59	176.59	1	1
PH02Gene12406	77.86	74.69	46	66
PH02Gene20668	120.67	131.56	8	9
PH02Gene00504	77.74	72.07	130	180
PH02Gene10106	150.79	164.62	3	4
PH02Gene27317	110.05	98.96	47	74
PH02Gene36456	72.16	63.83	36	44
PH02Gene14710	104.68	89.25	10	14
PH02Gene30677	54.76	51.71	818	1135
PH02Gene20018	206.07	229.82	6	10
PH02Gene02829	27.86	27.86	1	1
PH02Gene29026	154.17	129.5	13	17
PH02Gene23872	91.96	96.28	16	26
PH02Gene01107	111.1	111.1	1	2
PH02Gene08044	67.41	55.84	54	71
PH02Gene12344	93.7	83.38	16	31
PH02Gene33122	99.78	99.78	2	3
PH02Gene11053	103.14	103.14	1	1
PH02Gene28226	103.13	94.66	319	434
PH02Gene31044	93.56	93.1	57	77
PH02Gene18593	90.92	97.19	3	9
PH02Gene17470	254.59	254.59	1	4
PH02Gene39347	76.44	76.44	1	2
PH02Gene32679	80.12	80.12	1	2
PH02Gene00534	114.71	114.71	1	3
PH02Gene14928	87.96	85.96	28	47
PH02Gene16068	9.54	9.54	1	2
PH02Gene05274	130.61	133.17	35	63
PH02Gene13903	94.69	92.79	31	53
PH02Gene34634	90.82	90.82	1	1
PH02Gene13198	72.01	71.54	256	394
PH02Gene15040	86.84	86.15	14	25
PH02Gene05662	71.02	70.85	34	48
PH02Gene23113	185.04	185.04	1	1
PH02Gene13337	124.89	124.89	2	3
PH02Gene09137	95.96	95.96	1	1
PH02Gene38604	93.15	89.85	27	43
PH02Gene07901	118.13	115.54	22	32
PH02Gene42193	186.75	186.75	1	2
PH02Gene13464	73.81	68.92	30	42
PH02Gene36105	79.07	99.8	5	6
PH02Gene38995	200.48	200.48	2	3
PH02Gene22603	89.5	80.68	11	23
PH02Gene09015	96.85	63.2	13	18
PH02Gene31148	187.06	187.06	2	4
PH02Gene37841	122.86	124.88	11	25
PH02Gene06054	190.57	145.78	3	6
PH02Gene29527	142.93	134.92	3	7
PH02Gene08774	110.17	110.17	2	2
PH02Gene03057	80.97	71.84	26	43
PH02Gene38098	101.21	87.94	270	372
PH02Gene30724	85.7	82.5	63	95
PH02Gene10972	90.6	79.0	39	59
PH02Gene22197	111.8	96.16	49	67
PH02Gene12453	77.08	77.0	17	28
PH02Gene48995	40.29	35.61	3	3
PH02Gene23893	34.21	34.21	1	3
PH02Gene26077	55.37	52.18	60	92
PH02Gene29829	121.94	105.04	4	7
PH02Gene27080	82.05	79.42	16	24
PH02Gene11423	139.07	136.36	8	8
PH02Gene44758	98.53	107.83	9	11
PH02Gene36691	101.08	90.15	7	12
PH02Gene04190	85.44	78.56	575	831
PH02Gene35265	96.8	96.8	2	2
PH02Gene31972	112.49	102.88	21	25
PH02Gene10529	218.6	240.59	9	11
PH02Gene49586	48.22	48.22	2	3
PH02Gene25556	104.45	97.38	32	50
PH02Gene29436	65.95	63.4	34	49
PH02Gene40615	48.8	43.74	5	8
PH02Gene31949	117.96	113.48	17	20
PH02Gene39247	95.79	82.81	49	69
PH02Gene19075	150.56	125.37	5	6
PH02Gene07965	151.1	148.63	27	42
PH02Gene34195	105.91	85.97	17	23
PH02Gene24978	109.07	110.77	19	26
PH02Gene49652	120.07	101.79	73	118
PH02Gene46940	165.08	160.55	7	9
PH02Gene07359	146.85	126.15	25	34
PH02Gene06168	143.77	124.15	11	18
PH02Gene15238	40.81	40.81	2	2
PH02Gene13192	93.2	90.78	13	20
PH02Gene47637	136.59	131.94	7	15
PH02Gene00153	61.84	72.25	15	24
PH02Gene16638	125.39	125.39	1	1
PH02Gene41150	75.43	75.43	1	2
PH02Gene42961	54.8	59.78	3	3
PH02Gene46908	74.17	74.86	29	52
PH02Gene02611	78.73	76.21	34	45
PH02Gene11748	99.86	112.2	7	9
PH02Gene31176	138.72	96.02	8	10
PH02Gene33824	68.61	63.66	44	55
PH02Gene30896	134.73	103.8	5	8
PH02Gene03471	76.54	76.54	1	6
PH02Gene02579	66.68	66.68	1	4
PH02Gene05772	81.66	68.16	142	199
PH02Gene34600	80.08	66.0	56	66
PH02Gene37106	199.62	199.62	2	3
PH02Gene12542	79.34	73.89	85	124
PH02Gene40693	59.76	59.76	1	3
PH02Gene08560	67.46	65.54	5	9
PH02Gene05954	93.65	97.44	8	11
PH02Gene37294	134.74	141.18	30	39
PH02Gene36081	65.98	51.62	7	12
PH02Gene11140	41.91	41.9	2	2
PH02Gene17698	46.58	46.58	2	6
PH02Gene02883	79.39	76.49	6	13
PH02Gene20737	130.49	123.07	6	10
PH02Gene47103	221.47	221.46	2	2
PH02Gene41735	64.54	69.7	45	74
PH02Gene40694	99.04	96.57	44	66
PH02Gene04583	107.12	107.51	4	4
PH02Gene20490	209.59	200.0	10	13
PH02Gene32491	124.56	112.72	28	40
PH02Gene37617	88.97	81.94	6	7
PH02Gene42403	78.58	72.34	4	7
PH02Gene18818	30.36	30.36	1	2
PH02Gene02304	91.93	69.19	9	14
PH02Gene26506	65.64	66.43	8	14
PH02Gene16436	77.55	73.5	51	74
PH02Gene45587	97.57	101.58	69	101
PH02Gene18220	121.18	125.18	14	21
PH02Gene10723	102.98	103.44	10	12
PH02Gene18386	116.18	102.69	17	23
PH02Gene14450	94.46	88.25	21	30
PH02Gene28489	80.97	83.43	20	26
PH02Gene13367	97.2	100.92	196	315
PH02Gene02826	101.28	97.84	24	35
PH02Gene42674	141.53	141.53	2	4
PH02Gene29757	75.91	66.42	15	22
PH02Gene19583	77.66	71.19	8	11
PH02Gene10191	128.87	142.96	7	13
PH02Gene49845	144.22	138.09	48	72
PH02Gene12817	79.22	70.09	38	47
PH02Gene45548	153.19	176.06	16	24
PH02Gene30714	84.06	88.4	8	10
PH02Gene19530	172.97	169.64	5	6
PH02Gene43972	123.04	136.12	3	9
PH02Gene07199	130.4	93.92	3	3
PH02Gene30054	165.29	166.98	6	10
PH02Gene02578	79.48	71.64	40	58
PH02Gene05895	157.92	180.71	3	4
PH02Gene42399	110.48	87.98	22	29
PH02Gene36211	105.83	93.48	57	76
PH02Gene22208	71.77	71.77	1	1
PH02Gene03518	64.15	59.73	13	13
PH02Gene39785	81.27	73.16	34	47
PH02Gene25471	213.11	215.13	3	4
PH02Gene24242	59.25	45.15	21	25
PH02Gene04240	93.92	84.04	17	26
PH02Gene21075	79.7	78.87	33	43
PH02Gene13066	78.11	67.1	6	8
PH02Gene03705	68.98	61.18	3	6
PH02Gene29848	112.45	98.07	15	22
PH02Gene30223	104.25	85.7	46	67
PH02Gene14907	121.65	119.42	8	13
PH02Gene29988	159.31	156.81	5	8
PH02Gene27709	102.51	74.62	20	28
PH02Gene23471	163.72	164.86	4	6
PH02Gene32131	124.66	101.42	17	29
PH02Gene05251	111.65	103.66	257	369
PH02Gene03526	123.74	123.74	1	3
PH02Gene47284	91.73	86.37	27	38
PH02Gene11794	68.26	64.67	550	775
PH02Gene27757	113.28	108.41	19	27
PH02Gene19138	68.13	58.8	115	151
PH02Gene05806	60.31	60.32	2	3
PH02Gene18799	50.99	51.0	2	3
PH02Gene16097	93.31	80.42	13	18
PH02Gene01654	75.38	74.0	115	159
PH02Gene44568	113.59	113.6	2	2
PH02Gene32816	101.72	99.81	5	8
PH02Gene06527	162.07	176.65	3	4
PH02Gene14638	100.15	102.46	18	21
PH02Gene12221	75.15	68.06	60	87
PH02Gene35585	75.45	75.44	20	34
PH02Gene25561	19.87	19.87	1	1
PH02Gene48338	142.17	142.92	5	6
PH02Gene06474	83.45	78.02	49	59
PH02Gene17281	64.44	63.94	33	49
PH02Gene49403	52.05	52.05	1	4
PH02Gene39701	64.7	57.6	502	790
PH02Gene08845	78.98	75.34	47	64
PH02Gene14951	124.13	116.48	3	3
PH02Gene44680	212.08	207.78	16	21
PH02Gene02943	142.33	142.33	1	2
PH02Gene47450	127.98	126.0	10	12
PH02Gene14031	156.67	149.88	13	15
PH02Gene22817	197.0	197.0	1	1
PH02Gene38438	128.24	141.96	27	42
PH02Gene09640	103.81	115.6	13	17
PH02Gene35302	170.22	171.75	5	9
PH02Gene26156	42.99	28.33	4	5
PH02Gene43764	176.59	176.58	2	2
PH02Gene29336	176.44	176.44	2	4
PH02Gene45497	173.19	173.19	1	1
PH02Gene22047	78.88	79.06	4	7
PH02Gene17577	134.17	124.39	29	37
PH02Gene00231	69.98	58.26	22	28
PH02Gene07887	73.72	82.2	9	10
PH02Gene25377	162.37	153.0	5	12
PH02Gene33622	206.66	206.66	2	2
PH02Gene43697	63.61	53.17	15	23
PH02Gene26604	174.63	178.95	12	16
PH02Gene31284	48.63	45.85	3	5
PH02Gene09967	130.31	117.07	15	21
PH02Gene03026	76.25	73.64	19	31
PH02Gene18151	87.19	83.72	49	81
PH02Gene36519	105.04	105.04	2	3
PH02Gene28861	75.95	69.77	259	347
PH02Gene08121	100.32	91.33	7	8
PH02Gene18405	72.2	68.37	140	196
PH02Gene47984	97.17	101.7	53	77
PH02Gene12039	185.1	183.06	22	33
PH02Gene37638	120.44	139.31	14	21
PH02Gene44689	68.58	70.69	3	4
PH02Gene23916	73.04	73.04	1	2
PH02Gene27874	76.12	60.86	25	33
PH02Gene25386	61.3	53.27	187	263
PH02Gene42866	146.54	101.0	9	15
PH02Gene09380	99.21	91.57	78	114
PH02Gene38453	113.01	75.84	11	22
PH02Gene22094	103.09	96.32	26	34
PH02Gene16188	182.24	198.58	9	13
PH02Gene19554	78.59	78.59	1	1
PH02Gene23843	63.88	55.08	11	16
PH02Gene23972	147.55	130.04	15	20
PH02Gene34819	114.2	108.01	12	20
PH02Gene02215	108.57	94.92	54	78
PH02Gene36923	74.13	71.39	26	35
PH02Gene19298	155.64	156.38	26	34
PH02Gene44570	75.12	75.12	2	5
PH02Gene26921	89.6	89.6	2	2
PH02Gene11905	90.17	95.24	6	7
PH02Gene28574	80.11	80.11	1	1
PH02Gene31614	123.15	119.7	17	25
PH02Gene16170	143.07	149.86	43	73
PH02Gene04825	89.71	89.71	1	5
PH02Gene26136	79.28	70.21	4	7
PH02Gene37275	78.46	82.17	10	14
PH02Gene14940	76.49	63.31	19	32
PH02Gene03707	71.38	58.8	5	9
PH02Gene09544	39.69	45.62	6	10
PH02Gene30397	190.05	190.04	2	3
PH02Gene05610	93.49	87.38	65	90
PH02Gene12973	75.66	73.52	31	41
PH02Gene09536	132.14	96.71	13	18
PH02Gene28994	155.64	155.64	1	2
PH02Gene22835	133.67	129.88	8	12
PH02Gene45877	75.13	65.86	114	152
PH02Gene39919	84.01	79.76	22	31
PH02Gene02405	152.77	191.53	8	11
PH02Gene16580	103.58	103.58	2	3
PH02Gene26875	94.51	86.15	24	33
PH02Gene20705	76.3	62.94	12	15
PH02Gene35226	95.64	120.07	3	8
PH02Gene08385	144.81	141.85	18	31
PH02Gene26080	125.93	132.0	21	33
PH02Gene02897	98.31	101.86	11	25
PH02Gene35567	141.99	132.1	28	32
PH02Gene07151	92.76	86.9	45	69
PH02Gene27190	80.54	80.54	1	1
PH02Gene32718	67.34	64.03	10	18
PH02Gene42857	57.03	57.03	2	2
PH02Gene26838	157.01	137.4	9	13
PH02Gene48431	122.72	122.72	2	3
PH02Gene31447	151.24	151.24	2	3
PH02Gene02081	90.05	88.24	25	41
PH02Gene10819	138.04	138.04	1	1
PH02Gene21976	102.17	102.17	2	2
PH02Gene44646	76.12	69.68	18	23
PH02Gene12362	112.31	117.4	20	27
PH02Gene02844	94.02	60.25	4	9
PH02Gene37846	89.43	95.85	9	9
PH02Gene09521	143.57	143.76	15	25
PH02Gene27771	189.68	189.68	1	1
PH02Gene11079	92.04	86.75	17	23
PH02Gene23374	132.73	132.73	2	8
PH02Gene11845	97.68	94.04	54	75
PH02Gene33563	42.67	42.67	1	2
PH02Gene20191	84.62	87.31	28	34
PH02Gene10887	70.86	69.39	51	82
PH02Gene37980	96.87	118.93	3	3
PH02Gene19409	140.66	141.26	24	32
PH02Gene28162	125.44	124.31	17	22
PH02Gene42762	112.02	101.38	19	26
PH02Gene03242	76.99	76.99	2	5
PH02Gene16852	112.1	107.34	16	25
PH02Gene31865	200.76	200.76	2	3
PH02Gene27529	103.67	97.84	54	74
PH02Gene42566	153.32	153.32	2	3
PH02Gene22117	106.72	120.96	9	16
PH02Gene20491	75.23	75.23	1	7
PH02Gene43868	173.62	184.6	24	32
PH02Gene01767	80.16	76.25	265	396
PH02Gene22298	90.19	90.2	2	4
PH02Gene05751	147.76	184.69	3	5
PH02Gene01058	124.56	132.76	5	13
PH02Gene02545	160.66	120.11	5	12
PH02Gene06742	118.77	117.06	18	25
PH02Gene32090	69.45	75.17	29	38
PH02Gene29712	75.87	99.3	3	4
PH02Gene14045	129.67	113.04	11	17
PH02Gene18251	67.86	67.46	9	9
PH02Gene05079	45.16	41.5	4	5
PH02Gene26994	72.52	62.05	400	611
PH02Gene39033	64.99	56.09	10	14
PH02Gene19989	98.09	110.66	12	16
PH02Gene10158	197.5	197.5	2	4
PH02Gene14908	111.16	111.16	1	1
PH02Gene20921	126.75	117.0	3	4
PH02Gene30100	80.35	73.16	33	44
PH02Gene01840	109.47	110.03	19	26
PH02Gene41728	176.37	176.37	1	1
PH02Gene01290	59.09	59.98	30	37
PH02Gene43085	44.85	44.85	1	1
PH02Gene43958	86.76	90.32	5	9
PH02Gene29520	75.65	69.56	43	72
PH02Gene32895	71.47	62.63	25	44
PH02Gene50899	43.89	43.89	1	1
PH02Gene41123	84.2	77.5	126	179
PH02Gene34223	77.71	77.71	1	3
PH02Gene04646	108.82	108.0	35	53
PH02Gene23491	120.93	118.0	31	44
PH02Gene46391	89.7	74.68	87	109
PH02Gene13456	66.17	56.5	22	38
PH02Gene31755	110.02	119.64	29	37
PH02Gene36130	112.23	118.73	15	18
PH02Gene21296	102.24	97.79	7	12
PH02Gene30881	78.13	68.15	142	194
PH02Gene47027	94.91	90.17	11	17
PH02Gene38790	92.55	78.89	55	79
PH02Gene15613	87.82	93.62	8	15
PH02Gene36617	76.96	56.36	10	15
PH02Gene03987	102.34	93.97	10	11
PH02Gene25491	90.7	96.62	11	14
PH02Gene39496	109.67	92.96	26	38
PH02Gene16694	90.38	95.66	10	17
PH02Gene23592	97.7	93.99	104	149
PH02Gene14895	111.47	109.22	43	60
PH02Gene16951	153.72	134.76	4	8
PH02Gene46755	67.28	74.18	8	8
PH02Gene27633	208.0	208.0	1	1
PH02Gene23150	89.25	76.46	38	50
PH02Gene45315	77.69	79.14	10	19
PH02Gene07934	86.63	86.64	2	2
PH02Gene07070	138.34	138.34	1	2
PH02Gene42155	75.62	83.47	20	28
PH02Gene08506	103.56	93.5	43	65
PH02Gene18926	77.65	70.56	28	42
PH02Gene07295	212.44	212.44	1	2
PH02Gene21156	230.19	215.17	5	5
PH02Gene43739	66.91	64.74	7	12
PH02Gene00270	95.65	77.52	9	18
PH02Gene20227	96.7	88.9	3	4
PH02Gene21545	53.36	50.37	97	130
PH02Gene04749	87.51	96.66	24	38
PH02Gene26149	131.09	130.91	54	85
PH02Gene03014	94.59	83.6	9	14
PH02Gene34326	99.62	89.22	35	57
PH02Gene44923	188.93	137.66	5	6
PH02Gene32488	62.43	58.73	54	72
PH02Gene35986	149.28	123.55	5	7
PH02Gene38683	97.52	93.97	5	7
PH02Gene04243	197.65	204.36	4	5
PH02Gene09844	66.5	66.5	2	2
PH02Gene35859	105.7	109.51	19	30
PH02Gene12346	101.52	95.44	4	4
PH02Gene13949	101.12	89.56	40	60
PH02Gene33410	72.7	62.58	31	42
PH02Gene17795	112.04	125.26	9	11
PH02Gene14655	74.38	81.79	9	14
PH02Gene22159	161.26	168.92	4	6
PH02Gene23990	98.62	97.21	11	13
PH02Gene43521	153.85	173.42	9	18
PH02Gene15295	103.69	108.19	8	14
PH02Gene25694	77.19	78.08	30	41
PH02Gene27848	139.24	151.59	15	21
PH02Gene21374	189.41	202.19	3	4
PH02Gene09038	102.19	93.25	27	42
PH02Gene05484	102.94	120.0	15	25
PH02Gene07241	119.82	89.68	6	10
PH02Gene13278	144.42	147.85	5	9
PH02Gene02961	129.27	121.51	6	9
PH02Gene08589	60.36	60.36	2	3
PH02Gene19229	100.81	93.12	19	31
PH02Gene26549	74.55	74.55	2	2
PH02Gene13964	138.27	138.27	1	1
PH02Gene18643	113.02	91.72	6	7
PH02Gene07161	77.23	75.46	26	39
PH02Gene08186	88.0	84.72	86	112
PH02Gene45843	110.06	113.36	7	11
PH02Gene21652	87.11	86.86	39	65
PH02Gene12360	70.37	67.63	20	26
PH02Gene35712	94.53	94.38	21	26
PH02Gene33929	88.7	85.72	12	18
PH02Gene05813	60.22	50.34	192	281
PH02Gene45453	97.22	109.56	49	70
PH02Gene36573	84.27	82.8	149	205
PH02Gene27152	246.08	246.08	1	1
PH02Gene48314	180.91	178.72	6	14
PH02Gene37775	131.19	137.44	11	13
PH02Gene02461	143.43	115.6	7	12
PH02Gene21994	76.64	63.0	10	13
PH02Gene42650	181.81	183.61	7	8
PH02Gene22677	119.66	112.15	45	60
PH02Gene29950	56.92	54.24	485	639
PH02Gene21674	76.51	65.19	425	600
PH02Gene48325	79.46	88.76	5	9
PH02Gene41619	177.32	176.04	16	21
PH02Gene09056	109.96	109.96	2	4
PH02Gene44129	125.58	149.24	5	6
PH02Gene06709	105.31	96.79	30	45
PH02Gene09464	125.02	116.42	19	29
PH02Gene16594	84.76	89.48	50	72
PH02Gene03470	75.67	67.76	26	39
PH02Gene26611	135.97	149.64	10	13
PH02Gene32452	77.69	71.27	37	68
PH02Gene25909	76.35	71.82	3	5
PH02Gene50307	90.23	65.37	13	17
PH02Gene04252	68.96	70.08	110	146
PH02Gene04723	101.5	107.01	8	13
PH02Gene26855	73.61	60.36	9	16
PH02Gene03766	73.76	63.35	5	12
PH02Gene43987	132.0	132.0	1	3
PH02Gene03335	97.2	76.38	5	8
PH02Gene24117	75.6	82.89	11	17
PH02Gene48721	68.45	68.27	3	5
PH02Gene04643	62.25	58.83	3	4
PH02Gene14043	122.21	120.73	5	9
PH02Gene23565	131.91	125.19	35	52
PH02Gene36458	168.72	177.04	15	19
PH02Gene32058	77.62	77.62	2	2
PH02Gene05355	204.29	204.29	1	1
PH02Gene10092	165.84	183.08	8	11
PH02Gene38696	115.17	141.12	3	5
PH02Gene08679	75.2	72.06	164	245
PH02Gene29468	137.88	137.88	1	4
PH02Gene07048	83.11	74.65	16	23
PH02Gene40882	48.25	48.25	2	2
PH02Gene16540	72.87	72.87	1	1
PH02Gene20451	110.69	125.23	22	30
PH02Gene34034	105.01	112.9	3	5
PH02Gene39756	57.35	57.35	2	4
PH02Gene34956	60.07	54.43	47	61
PH02Gene18881	70.89	70.89	1	1
PH02Gene43318	133.82	129.52	11	15
PH02Gene46592	66.14	88.0	3	3
PH02Gene23337	152.29	152.29	2	6
PH02Gene32797	83.38	75.26	65	96
PH02Gene41658	109.08	113.46	20	28
PH02Gene10239	127.85	91.04	13	23
PH02Gene42373	124.57	135.81	8	11
PH02Gene22110	94.66	100.14	17	25
PH02Gene46694	81.14	70.84	12	17
PH02Gene12595	78.76	74.67	7	8
PH02Gene14677	63.47	68.22	12	18
PH02Gene22713	108.2	109.52	5	7
PH02Gene17639	115.27	125.85	9	13
PH02Gene30938	86.97	92.14	20	32
PH02Gene03647	146.94	129.0	7	8
PH02Gene05308	165.64	165.64	1	1
PH02Gene36962	93.59	75.7	9	17
PH02Gene22302	76.72	69.01	14	17
PH02Gene07439	92.46	86.98	16	25
PH02Gene25438	227.04	227.04	1	1
PH02Gene20374	68.82	58.94	10	11
PH02Gene28958	168.28	157.36	8	15
PH02Gene01380	75.47	53.53	30	42
PH02Gene17155	120.24	106.44	32	47
PH02Gene03412	91.93	92.81	7	8
PH02Gene19939	224.0	221.17	3	4
PH02Gene44538	194.29	207.54	16	27
PH02Gene40738	84.57	83.22	106	148
PH02Gene35533	61.83	60.81	49	67
PH02Gene28578	86.54	78.46	3	3
PH02Gene25336	155.53	142.04	7	10
PH02Gene18525	161.28	154.2	3	4
PH02Gene06203	88.43	83.09	16	25
PH02Gene00240	55.94	55.94	1	1
PH02Gene00365	135.77	135.77	1	1
PH02Gene30487	94.68	92.78	24	39
PH02Gene49392	97.93	103.63	5	8
PH02Gene11144	78.54	69.14	74	110
PH02Gene03598	59.35	52.36	34	54
PH02Gene15897	103.59	102.58	4	10
PH02Gene03765	79.65	77.29	5	6
PH02Gene15843	75.85	73.09	79	107
PH02Gene19098	147.5	147.5	1	1
PH02Gene00017	129.82	126.17	25	38
PH02Gene02660	116.39	121.46	4	6
PH02Gene13729	85.36	80.22	30	44
PH02Gene23787	121.05	121.05	1	1
PH02Gene20453	89.06	66.71	29	39
PH02Gene45586	176.6	170.71	9	14
PH02Gene13363	94.6	90.27	63	94
PH02Gene16009	87.91	79.7	81	117
PH02Gene04383	182.53	187.31	9	13
PH02Gene42507	134.36	104.96	3	6
PH02Gene14144	137.03	132.16	12	20
PH02Gene19586	65.86	69.6	27	42
PH02Gene22049	119.32	115.62	7	8
PH02Gene18129	79.98	78.0	111	147
PH02Gene11110	198.48	230.84	6	8
PH02Gene29873	138.62	118.75	8	8
PH02Gene17038	137.85	132.08	3	5
PH02Gene31710	109.58	82.83	33	45
PH02Gene04167	117.52	109.84	38	60
PH02Gene08612	115.26	114.93	3	3
PH02Gene33821	119.83	122.52	9	15
PH02Gene01466	60.48	60.48	2	2
PH02Gene26633	110.34	91.48	13	19
PH02Gene47572	100.31	117.89	5	10
PH02Gene25500	125.08	116.46	116	181
PH02Gene12729	113.33	117.39	53	80
PH02Gene19466	134.44	134.52	4	8
PH02Gene37517	75.58	66.21	3	4
PH02Gene14658	89.18	73.7	15	25
PH02Gene18482	267.68	267.68	1	2
PH02Gene24071	106.75	88.0	17	33
PH02Gene06246	86.41	79.87	10	17
PH02Gene44384	154.92	157.18	8	12
PH02Gene40691	101.24	90.25	17	22
PH02Gene48846	91.13	91.13	2	3
PH02Gene24635	84.18	66.88	6	8
PH02Gene22559	94.58	91.46	3	4
PH02Gene40390	84.02	68.04	95	133
PH02Gene48272	92.4	96.43	22	42
PH02Gene14472	118.24	119.14	12	23
PH02Gene18607	122.41	98.73	7	11
PH02Gene16901	128.6	133.96	3	4
PH02Gene23225	68.7	61.39	10	15
PH02Gene38401	138.39	122.33	26	39
PH02Gene29027	219.72	197.06	10	15
PH02Gene17947	83.39	80.25	11	18
PH02Gene38915	145.31	137.7	4	7
PH02Gene14717	135.67	135.3	16	25
PH02Gene16180	277.22	312.81	5	6
PH02Gene22908	188.04	188.04	1	1
PH02Gene12246	120.67	94.17	3	4
PH02Gene11598	138.21	139.55	27	36
PH02Gene25017	66.93	68.41	44	63
PH02Gene01100	89.42	69.76	14	21
PH02Gene01137	119.9	108.18	6	8
PH02Gene31911	112.8	102.83	3	5
PH02Gene24805	109.03	109.03	1	1
PH02Gene42686	8.21	8.21	1	1
PH02Gene00576	106.99	111.42	12	19
PH02Gene09651	33.61	33.61	1	1
PH02Gene40602	108.57	102.35	16	27
PH02Gene17970	65.22	65.22	2	2
PH02Gene38148	70.5	55.69	7	9
PH02Gene34590	66.81	55.68	203	304
PH02Gene37269	124.59	124.59	1	2
PH02Gene05303	89.52	83.35	353	511
PH02Gene24656	49.83	49.83	2	2
PH02Gene27040	75.6	76.92	8	12
PH02Gene33119	106.14	87.19	25	33
PH02Gene32768	79.99	93.46	5	7
PH02Gene33902	106.09	109.41	7	10
PH02Gene08073	106.09	96.92	38	54
PH02Gene26707	87.78	80.65	15	19
PH02Gene39190	78.97	75.4	54	66
PH02Gene42164	157.22	145.96	26	34
PH02Gene08812	115.87	107.16	8	11
PH02Gene37850	138.34	134.37	34	58
PH02Gene13635	181.46	182.48	16	19
PH02Gene16933	83.63	78.42	38	51
PH02Gene42893	85.79	75.6	5	9
PH02Gene44382	110.69	91.32	9	14
PH02Gene27144	125.34	116.65	28	52
PH02Gene07716	110.61	105.34	69	98
PH02Gene29828	150.14	134.24	12	18
PH02Gene07104	77.47	69.76	376	551
PH02Gene35744	78.59	69.59	44	64
PH02Gene07137	118.97	136.68	4	5
PH02Gene24489	68.63	54.96	3	3
PH02Gene42979	131.48	131.48	1	1
PH02Gene18535	90.99	85.84	47	67
PH02Gene29249	124.34	121.61	9	9
PH02Gene37523	150.38	138.38	4	4
PH02Gene31939	82.65	55.72	34	76
PH02Gene35633	131.68	133.39	26	32
PH02Gene19228	66.3	66.3	1	1
PH02Gene45732	46.58	46.58	1	2
